Ch_1,Ch_2,Ch_3,Ch_4,Sample
-5.2495,-1.0209,5.8935,4.3075,7346
-10.118,-11.194,3.3559,0.8693,7347
-11.656,-16.834,2.7978,2.186,7348
-5.9896,-7.3288,3.1532,6.5818,7349
2.9789,-4.6801,14.042,19.219,7350
-2.3463,-8.2535,7.4734,11.713,7351
0.83487,-5.2038,3.9543,10.504,7352
-5.8133,-3.3228,-2.4383,7.0023,7353
-27.654,-20.835,-22.669,-7.5398,7354
-20.458,-8.6294,-13.022,-0.96989,7355
-16.43,-16.878,-8.3199,3.1433,7356
-4.8458,0.70817,3.9959,12.306,7357
-12.422,-11.249,-5.2806,-1.708,7358
-5.007,-0.267,1.6063,5.6411,7359
-12.854,-8.6847,-6.1769,-0.39421,7360
-8.6506,-3.4954,-1.146,5.3339,7361
-16.821,-12.731,-10.566,-3.8833,7362
-6.0653,-1.6401,-7.4333,-1.353,7363
-9.8028,2.4536,-15.178,-8.028,7364
-18.967,-2.044,-21.971,-10.604,7365
-21.965,-12.909,-20.632,-10.699,7366
-20.577,-13.064,-10.187,-1.8806,7367
-19.815,-7.1533,-9.7068,1.5049,7368
-32.145,-22.166,-19.877,-9.2843,7369
-31.519,-12.303,-12.381,-5.8217,7370
-23.077,-18.843,-8.256,-1.0266,7371
-3.6211,2.2295,7.5351,11.175,7372
-14.702,-11.705,-4.343,-4.6724,7373
0.22558,4.0429,10.479,9.6617,7374
-5.9444,-9.927,2.1057,1.7388,7375
-9.2892,-8.4477,-0.77483,1.7831,7376
-11.68,-8.8568,0.69156,3.0634,7377
-8.646,-1.1437,-0.43866,-2.2619,7378
-15.536,-2.6851,-13.434,-11.373,7379
-11.475,1.5724,-4.3038,2.3227,7380
-16.707,-4.0757,-5.0488,3.5962,7381
-20.345,-11.475,-7.5581,4.6334,7382
-25.08,-8.0878,-6.8538,2.0637,7383
-21.114,-10.537,-0.93455,2.2768,7384
-10.417,-4.551,6.0606,9.733,7385
-20.424,-14.688,-0.88474,5.9337,7386
-12.944,-1.2256,12.57,17.632,7387
-25.103,-19.374,-3.7792,-1.9891,7388
-14.858,-5.728,13.885,9.1776,7389
-2.2812,-5.4171,34.374,25.066,7390
2.0754,8.373,42.726,36.985,7391
-15.435,-8.4117,30.599,25.323,7392
-21.944,-8.1933,24.282,18.382,7393
-31.168,-14.407,5.8356,2.5354,7394
-19.445,-6.2666,14.097,11.578,7395
-21.406,-8.5316,7.5672,6.3562,7396
-31.803,-12.826,-3.7588,-2.6692,7397
-28.483,-10.064,-6.6386,-7.0485,7398
-31.986,-9.3688,-8.7002,-7.6888,7399
-36.258,-10.946,-12.691,-12.739,7400
-42.089,-16.115,-17.351,-12.707,7401
-28.936,1.6424,-5.6687,-0.83624,7402
-29.258,-1.0655,-10.283,-0.96694,7403
-26.769,9.4964,-14.982,-2.8731,7404
10.849,1.0284,-20.07,-26.222,7405
22.847,13.037,-8.9499,-13.109,7406
15.482,2.6619,-17.456,-20.616,7407
29.587,20.467,-10.6,-17.997,7408
16.234,9.4764,-21.567,-30.105,7409
22.754,14.08,-11.941,-21.097,7410
17.019,5.012,-17.174,-21.51,7411
21.309,6.8969,-12.53,-14.565,7412
19.378,5.5623,-6.9395,-10.225,7413
22.785,15.032,-0.369,-3.8605,7414
22.303,12.567,-2.9028,-4.6561,7415
22.548,5.0169,2.5017,-1.8456,7416
31.445,16.667,9.8971,6.688,7417
29.159,9.9799,6.5396,8.2269,7418
26.478,14.628,8.0179,7.2972,7419
21.333,6.2162,-3.9533,-6.0918,7420
34.506,18.753,13.586,11.06,7421
31.924,8.3002,18.605,20.332,7422
39.089,26.02,22.434,25.413,7423
30.672,17.977,14.919,13.248,7424
39.27,23.639,26.128,22.471,7425
32.411,11.198,14.174,12.268,7426
41.326,22.91,18.336,17.334,7427
36.183,16.565,10.084,8.3244,7428
31.565,17.38,4.3876,0.075511,7429
26.01,14.44,-7.0586,-11.769,7430
23.924,11.054,-0.37736,-4.9161,7431
22.975,10.732,0.68875,-4.3963,7432
21.115,7.6098,-4.3138,-9.5579,7433
23.956,13.055,1.9196,-3.5078,7434
24.654,7.0147,5.8814,0.75996,7435
33.929,17.553,14.345,7.525,7436
23.991,5.0681,4.0902,3.8564,7437
30.789,19.565,6.9839,9.2008,7438
11.481,3.2538,-17.142,-10.555,7439
13.544,11.023,-20.136,-13.38,7440
1.9799,0.29568,-36.469,-30.414,7441
9.9916,7.4251,-21.26,-18.953,7442
3.8955,3.0046,-18.14,-19.555,7443
11.935,15.758,-6.3989,-6.7757,7444
19.088,11.24,3.2124,2.8479,7445
17.283,9.0878,1.9097,1.1446,7446
15.227,12.162,-6.7784,-6.3035,7447
19.319,12.368,0.4622,-0.037423,7448
22.555,16.009,4.4195,1.8265,7449
23.044,14.095,11.091,3.7327,7450
32.774,14.694,26.894,15.303,7451
21.961,-1.0865,15.319,8.7081,7452
29.548,15.923,21.109,14.557,7453
27.31,-3.1456,17.529,11.104,7454
32.103,12.514,26.237,23.172,7455
16.854,8.3403,7.5296,8.2748,7456
16.652,12.063,8.8516,8.2373,7457
6.4834,-1.7657,2.4567,1.406,7458
17.979,9.7158,10.941,5.2666,7459
11.416,5.1006,8.6676,1.2124,7460
15.181,3.5167,17.431,7.4826,7461
7.6724,-1.1938,6.1458,-1.4505,7462
-1.9413,-2.3242,-5.0872,-6.7281,7463
0.47673,-6.7237,2.1662,-4.9555,7464
1.4127,-9.0019,5.4309,-0.089452,7465
2.4072,1.5241,-6.5692,-3.5302,7466
-3.8849,-8.9717,-13.398,-12.025,7467
4.4179,-1.0769,-0.95758,-3.2925,7468
-7.685,-17.236,-9.7637,-10.069,7469
2.6084,-3.6451,2.3732,0.76177,7470
-2.3843,-8.9473,0.69962,0.20676,7471
8.7621,4.9479,13.198,10.451,7472
-0.71338,-7.6312,3.893,1.7468,7473
4.7123,1.5208,17.66,12.415,7474
5.3497,-5.1931,15.486,10.389,7475
8.4378,-4.0965,13.514,13.275,7476
-2.3334,-11.514,-5.1474,-5.0806,7477
-0.50111,-1.0664,-3.9734,-2.8171,7478
6.7145,1.4228,2.3545,3.545,7479
7.9025,-1.9338,5.3239,6.5393,7480
10.22,1.6697,16.391,15.786,7481
11.247,-3.8671,25.911,22.255,7482
20.796,8.2236,37.064,33.963,7483
9.2559,-7.143,25.297,25.344,7484
9.1915,-2.654,23.514,21.95,7485
-0.12948,-14.899,13.982,10.605,7486
4.3981,-1.4362,15.764,10.603,7487
-8.161,-15.886,-0.053597,-0.76251,7488
1.1878,-1.2686,5.6901,7.2738,7489
-12.463,-10.408,-11.208,-10.175,7490
-10.455,-11.002,-1.1458,1.2746,7491
-8.9031,-13.478,3.3344,6.1919,7492
-3.0944,-3.0021,7.2115,8.2374,7493
-5.0907,-5.5605,-2.851,-0.94169,7494
-4.0779,-5.9757,-1.0155,1.9174,7495
3.6664,2.4034,10.149,10.996,7496
-2.2567,-6.2462,9.2717,12.455,7497
-5.3626,-6.476,6.9542,13.235,7498
-15.802,-17.58,-6.2476,3.0203,7499
-14.341,-9.4461,-6.9135,3.2892,7500
-16.611,-16.599,-9.3922,0.020174,7501
-7.5546,-3.1331,2.2207,9.2455,7502
-18.394,-18.726,-6.887,-0.10109,7503
-5.1621,-5.3023,2.8616,6.7177,7504
-6.6872,-11.747,-2.0251,-1.4511,7505
3.9198,-1.8924,10.537,6.405,7506
-2.8661,-10.131,4.3079,-3.3031,7507
-11.333,-8.82,-2.6091,-8.5386,7508
-15.212,-15.177,-8.0631,-12.816,7509
-9.5923,-10.633,-2.2485,-6.366,7510
-15.613,-8.7897,-10.899,-13.271,7511
-12.05,-10.8,-4.5357,-10.866,7512
-9.3584,-9.6833,0.48573,-2.5844,7513
-13.979,-20.775,-6.5648,-2.5993,7514
-5.3798,-8.1388,-1.227,-4.2602,7515
-12.387,-13.002,-7.1723,-13.802,7516
-3.7985,-3.0355,-0.33678,-6.0204,7517
-13.468,-16.851,-8.94,-10.737,7518
-7.5783,-3.4812,-2.8344,-4.7214,7519
-18.403,-15.868,-14.635,-19.143,7520
-8.6597,0.32897,-3.3199,-7.1139,7521
-11.305,-5.6487,-5.1188,-5.6499,7522
-7.6893,3.35,-1.4356,-3.8007,7523
-16.238,-4.5404,-9.2833,-12.091,7524
-10.245,-2.8324,1.0594,0.96795,7525
-9.8004,-6.6637,-7.6134,-3.1831,7526
-11.203,-9.9242,-17.095,-9.6955,7527
-10.511,-5.1103,-16.498,-7.2265,7528
-13.574,-10.889,-22.227,-10.654,7529
-11.495,-3.6664,-15.936,-11.205,7530
-11.906,-8.7996,-8.2764,-6.2106,7531
4.9797,7.6585,5.8956,10.129,7532
-3.9555,-5.482,-1.7952,3.0629,7533
5.1592,6.5552,5.1512,6.1295,7534
-7.6378,-3.8381,-5.047,-4.1578,7535
-10.11,-1.7936,-10.922,-8.5047,7536
-19.464,-11.421,-24.909,-24.945,7537
-12.687,2.3606,-9.4532,-12.591,7538
-17.395,-10.215,-12.808,-18.516,7539
-6.0052,-1.4679,-5.4957,-14.958,7540
-14.861,-5.4984,-18.441,-26.174,7541
-18.256,-4.5287,-25.807,-29.304,7542
-15.679,2.2334,-30.096,-32.431,7543
-20.828,-1.1188,-32.294,-33.235,7544
-23.079,-2.49,-33.73,-34.522,7545
-38.898,-16.073,-50.771,-51.459,7546
-27.825,-3.2113,-44.17,-43.361,7547
-21.747,-10.565,-40.13,-36.374,7548
-12.471,1.6391,-29.29,-24.059,7549
-22.931,-11.414,-37.884,-35.165,7550
-17.345,-2.0774,-29.915,-29.357,7551
-21.139,-11.211,-34.904,-30.598,7552
-11.122,-1.3906,-29.633,-27.028,7553
-16.8,-6.8122,-32.853,-35.151,7554
4.8046,8.2878,-5.4717,-11.682,7555
5.7179,2.2525,-2.91,-7.3551,7556
3.7448,4.1834,-0.9466,-2.7031,7557
3.4709,5.8804,-4.0892,-3.9662,7558
4.3178,4.6813,-3.9087,-2.2634,7559
8.3952,8.9195,2.5702,3.73,7560
6.9799,5.5804,2.5112,5.8544,7561
15.484,14.685,5.527,8.5032,7562
13.334,11.712,-3.2416,-0.79334,7563
16.694,18.594,-3.8978,-0.53109,7564
1.7993,2.54,-10.192,-6.8666,7565
8.7377,17.656,-0.92153,-1.275,7566
-2.303,1.9706,-14.608,-14.665,7567
11.139,16.466,-4.1985,-4.3585,7568
5.6981,9.6284,-7.6763,-5.668,7569
9.329,12.457,4.3931,11.502,7570
5.5811,4.4392,4.1666,11.901,7571
14.68,11.914,18.884,25.197,7572
15.908,4.577,20.329,28.295,7573
14.773,3.4059,17.087,22.73,7574
14.382,5.0884,14.423,19.706,7575
15.9,4.8531,20.541,21.761,7576
25.492,14.74,30.048,30.62,7577
34.087,12.688,39.756,47.38,7578
50.189,25.077,56.095,62.631,7579
36.751,8.3448,47.891,53.566,7580
36.527,19.137,58.604,58.16,7581
20.056,0.1494,46.357,44.974,7582
21.281,4.4558,38.512,36.459,7583
7.165,-6.1496,15.182,13.673,7584
7.0705,0.26998,13.326,13.836,7585
-10.319,-13.085,-10.535,-8.3603,7586
-1.7364,2.4102,-8.3791,-5.2916,7587
-9.492,-5.9176,-18.507,-18.506,7588
-10.773,-9.0178,-23.208,-23.463,7589
2.6276,3.2072,-3.5092,-4.6645,7590
4.0421,1.944,11.059,7.9148,7591
-3.9977,-0.24586,7.9636,9.7449,7592
-5.7151,-4.0731,5.6154,9.0095,7593
2.6823,-3.1053,4.9986,4.8773,7594
-8.0029,-17.765,-2.1634,-2.0433,7595
-0.34423,-3.0047,9.5049,12.151,7596
-4.9895,-13.019,11.794,15.454,7597
5.9552,-2.7301,22.734,22.977,7598
-6.3306,-18.908,11.504,13.397,7599
7.5963,-5.419,29.46,33.165,7600
8.5596,-12.517,25.796,31.06,7601
15.687,5.0545,35.941,37.373,7602
2.0262,-2.1059,26.67,26.806,7603
2.2321,-2.0956,23.937,25.32,7604
-5.9827,-4.9401,11.059,12.806,7605
-6.4573,-3.0346,11.055,11.738,7606
3.8378,-0.18095,18.748,14.984,7607
-3.312,-7.7521,6.5597,2.237,7608
-3.9022,-2.3324,-6.4972,-9.2217,7609
-6.246,-10.196,-14.124,-15.155,7610
-1.7452,3.5956,-11.285,-9.3518,7611
-5.4539,-5.5467,-11.2,-9.7243,7612
2.7762,2.3623,-2.43,-5.0077,7613
-8.3018,-9.8416,-15.1,-20.832,7614
-1.768,1.6903,-3.305,-12.958,7615
-15.878,-9.826,-15.185,-22.559,7616
-4.9513,-0.44309,-4.9902,-11.486,7617
-6.8308,-6.2266,-14.182,-16.099,7618
-3.8609,4.3463,-14.722,-18.683,7619
-7.148,0.42069,-12.619,-20.934,7620
1.519,7.5934,-1.8517,-8.0915,7621
2.0831,5.9494,-3.534,-8.7018,7622
-1.2802,4.25,-6.885,-10.565,7623
-1.5841,14.298,-10.321,-7.978,7624
-3.7276,9.895,-13.302,-10.807,7625
-5.387,7.9874,-6.4667,-7.3857,7626
-15.504,-3.7009,-7.5637,-9.711,7627
-1.2927,11.946,2.6373,-1.5877,7628
-17.061,-5.7178,-8.0528,-13.095,7629
-10.307,5.0333,-0.14517,-6.9462,7630
-7.8353,-0.52272,-2.8806,-7.2363,7631
3.3111,8.6746,2.0557,0.17301,7632
4.5321,-1.7124,-2.2079,-0.065595,7633
16.086,10.207,11.162,8.7672,7634
14.575,10.052,9.4838,4.0753,7635
18.52,15.864,18.849,11.647,7636
18.428,12.612,14.55,11.306,7637
31.063,20.814,27.408,26.036,7638
28.885,17.886,27.668,27.245,7639
19.566,7.0361,21.175,22.625,7640
21.517,14.434,24.648,25.962,7641
18.643,7.734,21.376,25.109,7642
22.869,15.262,24.489,23.185,7643
10.876,1.776,10.663,8.0229,7644
11.616,10.148,9.16,10.894,7645
-3.4601,2.3282,-14.475,-9.1614,7646
3.8443,12.412,-11.595,-12.43,7647
2.7837,-0.67193,-8.9587,-16.077,7648
23.978,20.926,7.3337,-3.6718,7649
22.791,13.494,9.7084,1.261,7650
26.871,22.408,24.296,15.586,7651
23.164,20.949,19.493,13.573,7652
19.461,13.899,21.861,20.094,7653
10.448,9.2722,14.627,9.7843,7654
1.552,4.5765,2.4223,-1.5535,7655
-2.0064,2.4524,-6.0187,-6.2255,7656
-10.315,-5.8302,-16.441,-8.8007,7657
-14.436,-0.62335,-24.055,-15.046,7658
-19.908,-5.2521,-37.103,-27.744,7659
-3.9977,7.0048,-28.645,-18.507,7660
-4.3,2.8101,-28.046,-18.589,7661
3.4693,19.919,-12.61,-5.678,7662
-3.9867,4.2029,-8.111,-4.0565,7663
4.6909,14.9,5.7992,4.1717,7664
-9.7121,-1.9628,-5.6693,-11.398,7665
-1.7629,8.6612,0.6432,-2.735,7666
-6.9306,1.2173,-6.8332,-9.4881,7667
-0.0053756,1.6473,3.3888,1.0465,7668
-4.9733,-6.2345,-3.9254,0.73436,7669
-10.999,-7.8196,-11.383,-5.5172,7670
-7.5517,-4.1994,-12.849,-11.129,7671
-6.8875,-5.8881,-10.627,-10.003,7672
-1.6016,6.2093,-5.5535,-4.0643,7673
-16.359,-8.6416,-15.49,-13.747,7674
-15.985,-3.09,-11.046,-11.704,7675
-12.557,-7.6734,-11.231,-15.023,7676
5.1456,6.9246,6.9813,-1.6361,7677
-3.088,-6.7191,0.45187,-5.8234,7678
-2.748,1.7564,-1.7796,-8.4451,7679
-21.008,-13.351,-18.627,-18.745,7680
-14.675,-3.8547,-8.7892,-3.6821,7681
-17.069,-13.675,-15.322,-5.0476,7682
-9.0853,-10.455,-7.4063,7.1313,7683
-14.236,-15.398,-7.8658,4.5308,7684
-4.8581,-7.1503,0.25442,11.371,7685
-9.4184,-3.0611,-1.1631,7.3341,7686
-12.777,-10.424,-1.8644,5.3238,7687
-9.6785,-8.3152,-2.103,5.1855,7688
-17.699,-11.598,-6.7361,1.7889,7689
-11.928,-2.8799,-5.6379,0.50298,7690
-27.407,-19.825,-19.73,-13.216,7691
-14.552,-6.3216,-4.0915,5.0638,7692
-9.1582,-11.268,-1.5343,8.6906,7693
-4.3008,-4.2456,2.2619,10.504,7694
-15.93,-15.816,-12.872,-4.4928,7695
-9.7452,-4.1481,-9.2666,-3.0262,7696
-18.437,-11.825,-13.177,-8.8556,7697
-11.496,-3.324,0.94791,3.7875,7698
-18.799,-12.444,-14.204,-7.3335,7699
-9.0531,-4.9591,-10.006,-5.758,7700
-12.567,-5.7668,-14.007,-13.808,7701
-12.19,-2.7119,-22.134,-21.843,7702
-15.449,-4.0509,-27.447,-25.876,7703
-20.751,-10.232,-35.533,-28.362,7704
-5.1367,-1.299,-20.515,-13.678,7705
1.4748,-6.295,-6.2079,-1.2631,7706
15.42,13.226,10.154,11.74,7707
-0.54761,-3.148,-2.0978,-1.6584,7708
4.4783,11.43,-3.11,-2.3755,7709
2.4951,0.71243,-3.24,-1.2902,7710
7.5098,5.9018,3.9648,5.1798,7711
-1.6115,-3.6472,-8.3571,-9.0056,7712
1.8237,1.3047,1.0296,-2.9441,7713
-11.615,-12.767,-8.9452,-11.295,7714
-5.0732,-4.8489,-6.6024,-7.7259,7715
-10.674,-11.782,-10.174,-6.8563,7716
-3.0065,-10.034,8.6188,13.233,7717
4.2143,-3.4013,13.615,18.204,7718
-3.2827,-10.788,10.273,13.785,7719
7.2842,-2.8837,22.63,23.13,7720
19.99,4.6996,25.128,29.845,7721
24.378,12.923,26.438,28.964,7722
7.0368,-6.7606,12.756,10.925,7723
12.649,6.5069,14.911,10.006,7724
9.2971,-5.6542,7.4356,0.17113,7725
16.125,1.8758,11.505,4.1757,7726
4.8631,-6.358,-3.8378,-5.1607,7727
11.141,4.9442,-1.1311,-5.0911,7728
6.7961,0.77649,0.13227,-12.365,7729
13.074,5.5106,19.888,2.0798,7730
0.56258,-24.997,20.443,7.9957,7731
18.461,3.6165,26.764,24.64,7732
30.481,22.268,22.81,22.83,7733
26.136,9.2878,29.281,26.463,7734
19.327,3.767,24.579,19.936,7735
10.032,-15.244,9.2095,8.558,7736
12.312,-7.2364,11.273,12.531,7737
-0.23031,-11.129,-4.3229,-3.7679,7738
-0.79499,-0.36631,-13.4,-12.126,7739
-13.823,-12.935,-21.701,-19.644,7740
-9.2214,-4.9119,-20.915,-16.122,7741
-10.038,-18.678,-21.707,-15.377,7742
7.599,-5.5391,6.152,8.9373,7743
2.6785,-17.108,7.6245,8.4905,7744
4.0437,-11.919,17.502,17.62,7745
-0.50157,-21.898,14.954,16.784,7746
8.6563,-17.865,23.293,22.663,7747
1.2728,-22.63,12.442,11.296,7748
5.9365,-16.808,16.375,16.598,7749
10.62,-15.686,20.662,20.105,7750
10.205,-20.241,23.019,20.966,7751
3.5343,-16.127,7.9362,8.9437,7752
-6.6459,-26.402,-5,-1.7669,7753
-4.1673,-17.433,4.0093,7.8498,7754
-11.203,-32.278,-2.2334,2.7193,7755
10.359,-15.654,20.179,21.151,7756
-2.4635,-39.372,18.588,22.269,7757
-3.7083,-44.435,27.686,26.595,7758
2.7927,-21.98,27.045,14.903,7759
7.6737,-8.9993,28.019,12.882,7760
-7.1251,-35.454,18.521,3.6272,7761
2.4999,-24.409,28.296,9.9212,7762
-2.6989,-25.339,13.602,-2.2531,7763
-1.273,-19.334,8.8701,-7.5151,7764
-0.94953,-25.082,1.8456,-12.029,7765
5.3106,-23.709,5.2686,-6.0175,7766
-3.2077,-26.239,-3.5271,-11.272,7767
-27.231,-41.131,-27.736,-36.009,7768
-30.94,-36.957,-30.197,-43.815,7769
-31.878,-50.029,-23.113,-34.574,7770
-16.157,-34.826,-6.0856,-18.773,7771
-16.544,-38.796,-10.717,-24.602,7772
-15.151,-31.695,-8.1217,-23.63,7773
-31.739,-48.061,-22.633,-34.49,7774
-19.241,-34.097,-19.953,-33.069,7775
-24.893,-44.609,-37.15,-48.154,7776
-26.596,-37.252,-36.787,-45.777,7777
-38.866,-44.177,-48.36,-60.186,7778
-40.949,-39.364,-44.106,-56.824,7779
-42.571,-46.295,-42.898,-55.153,7780
-33.953,-48.587,-35.496,-43.493,7781
-37.808,-53.95,-33.303,-36.058,7782
-41.872,-55.131,-28.984,-31.817,7783
-33.083,-47.163,-19.498,-23.632,7784
-33.949,-55.689,-21.529,-26.796,7785
-14.69,-40.874,-5.0773,-8.8993,7786
-20.353,-52.096,-8.0093,-11.651,7787
-18.111,-44.787,-9.868,-14.998,7788
-27.582,-53.177,-24.36,-22.469,7789
18.809,42.506,22.967,24.301,7790
20.227,46.276,15.83,19.694,7791
11.335,39.182,3.8153,10.33,7792
16.24,43.499,8.8081,13.287,7793
13.146,35.618,12.529,16.807,7794
16.659,45.861,14.023,17.321,7795
8.967,36.578,0.56459,4.4966,7796
2.8678,39.178,-4.7321,-1.9002,7797
3.4216,30.997,-2.7899,-0.55952,7798
14.876,44.996,15.859,16.84,7799
-6.4032,22.515,-3.1799,-0.96074,7800
-3.0622,37.512,-4.802,-4.6683,7801
-14.804,26.186,-16.803,-10.211,7802
-3.9066,32.707,-9.0524,4.6018,7803
-4.9585,30.007,-11.572,-2.4583,7804
-7.5906,30.384,-11.917,-10.78,7805
-14.103,19.401,-27.493,-28.169,7806
-4.7425,28.537,-17.844,-15.922,7807
-3.3769,27.695,-14.67,-8.5054,7808
-3.2164,27.573,-15.073,-6.8578,7809
8.8541,37.027,-3.944,0.84591,7810
2.1537,26.191,-8.0765,-3.5754,7811
5.0883,33.107,-7.0543,2.5601,7812
-1.162,23.693,-17.844,-7.0347,7813
-3.7147,30.69,-17.862,-12.791,7814
-12.09,16.885,-17.691,-10.291,7815
-1.3657,21.397,4.3654,12.53,7816
-7.1274,9.7324,-3.3984,4.7962,7817
3.9784,29.74,0.93524,6.8465,7818
-3.824,20.893,-15.08,-8.2628,7819
1.345,26.099,-10.277,-0.6454,7820
1.6552,24.724,-2.9794,6.9098,7821
12.813,26.625,13.039,20.873,7822
15.888,25.691,16.232,23.829,7823
16.04,23.136,17.65,24.411,7824
21.161,25.178,23.284,26.16,7825
21.873,24.54,24.059,23.078,7826
29.648,36.364,28.482,26.505,7827
20.638,24.626,20.21,21.574,7828
15.295,27.265,12.845,15.85,7829
-4.4877,14.351,-13.924,-13.327,7830
-12.286,17.416,-29.947,-37.109,7831
-18.405,6.7626,-38.722,-46.859,7832
5.8827,26.157,-8.2876,-10.034,7833
6.5493,17.999,-2.3788,2.1995,7834
9.586,23.652,-1.4419,-1.6787,7835
3.7355,19.479,-19.486,-21.586,7836
9.6761,28.252,-20.024,-19.092,7837
11.27,22.231,-21.664,-17.75,7838
29.785,32.867,2.2025,10.392,7839
33.603,34.975,15.381,21.273,7840
21.05,19.903,11.015,15.021,7841
18.04,19.987,3.7016,8.8252,7842
3.8258,10.579,-9.5198,-9.261,7843
0.92299,19.385,-3.2901,-6.4547,7844
-10.269,4.4184,-7.0542,-7.5459,7845
7.0021,20.418,4.9136,9.3037,7846
12.262,16.64,1.393,10.956,7847
12.266,23.943,8.7268,12.756,7848
-7.1961,6.7631,-3.2381,-3.4294,7849
-2.1744,9.5555,-5.1892,-2.6113,7850
-2.5567,1.6185,-11.039,-10.437,7851
17.201,14.321,17.115,8.8737,7852
25.723,16.583,27.072,19.444,7853
21.318,14.208,22.744,16.592,7854
15.623,14.056,15.72,7.9309,7855
17.162,21.209,11.918,5.5643,7856
4.4341,12.186,-10.53,-18.926,7857
-16.048,-1.9498,-30.475,-40.744,7858
-20.436,1.5266,-29.466,-38.833,7859
-25.201,-11.346,-31.514,-35.831,7860
-7.6664,2.3326,-13.111,-17.894,7861
-9.4376,-7.9387,-18.271,-22.349,7862
4.1804,6.5377,-7.4187,-7.806,7863
8.0999,2.9396,-0.50948,-1.2833,7864
24.788,19.56,19.585,18.295,7865
23.901,8.7745,18.574,18.699,7866
28.794,15.743,23.773,27.251,7867
16.596,8.8228,8.5638,13.267,7868
19.717,13.327,7.4108,9.2325,7869
2.8491,-0.70862,-2.973,0.54949,7870
-11.275,-9.643,-5.59,-0.41053,7871
-12.222,-11.616,-5.7023,-2.9351,7872
-9.3154,-14.102,-7.7491,-6.1747,7873
6.8549,4.6517,8.8265,11.106,7874
6.3439,-4.009,10.733,19.559,7875
11.44,3.24,14.106,20.543,7876
7.4455,0.66571,6.0996,5.8947,7877
17.073,13.009,12.36,14.954,7878
4.8893,-0.077029,1.625,4.7137,7879
2.0291,8.5705,0.87938,-1.5421,7880
-8.9524,-2.8293,-7.7767,-10.341,7881
-5.0356,2.4549,-6.315,-8.0572,7882
-19.585,-14.909,-17.783,-18.648,7883
-10.956,-3.1459,-7.3434,-8.2353,7884
-9.1381,-8.5026,-4.8965,-9.0128,7885
-2.7697,-7.3416,5.7251,2.3117,7886
-2.6756,-5.1238,7.045,3.6968,7887
-12.122,-8.8933,-4.4208,-6.5763,7888
-6.2821,5.0491,-5.3601,-7.1678,7889
7.5648,9.2911,12.065,8.7589,7890
18.208,21.339,24.884,22.182,7891
5.992,9.6934,6.1228,9.1436,7892
11.286,17.907,12.106,17.912,7893
12.268,7.4127,19.899,22.603,7894
12.06,9.4843,14.549,15.86,7895
-8.0223,-5.0391,-10.224,-3.9183,7896
-0.14552,6.2333,-4.3854,1.0757,7897
-14.046,-12.015,-23.516,-21.468,7898
-17.164,-4.7732,-29.219,-28.075,7899
-21.445,-7.4777,-31.022,-35.459,7900
-5.3572,3.4296,-8.0732,-18.939,7901
-1.6803,0.91577,1.0434,-9.8195,7902
3.78,8.2828,12.064,1.1968,7903
7.2963,16.421,13.283,2.033,7904
1.631,4.8098,7.4954,-1.9442,7905
8.0185,11.893,11.057,7.1481,7906
1.2046,3.3885,2.758,0.33411,7907
1.5281,8.6815,3.3301,-1.0306,7908
-10.973,-7.6816,-7.9694,-8.3491,7909
-11.74,-1.1704,-8.2568,-5.4723,7910
-24.855,-13.32,-19.797,-17.083,7911
-11.858,-2.6138,-0.88274,-7.3852,7912
-10.949,-13.411,4.6248,-2.2292,7913
2.4644,1.9479,19.201,14.556,7914
1.164,-3.4535,14.575,12.881,7915
6.1464,0.70177,26.998,24.499,7916
5.4783,-4.1198,27.998,25.058,7917
11.239,-0.043429,26.938,28.196,7918
6.0918,4.7557,10.663,15.695,7919
-0.042316,2.6119,3.6241,9.6011,7920
1.0723,3.885,8.2814,17.971,7921
-0.92355,-2.9609,0.46666,12.679,7922
0.65694,0.85416,1.7392,9.2375,7923
-11.35,-11.524,-3.2716,4.1299,7924
-1.1827,-1.3262,6.3921,14.152,7925
-5.0627,-16.843,5.7066,7.3927,7926
8.9316,1.9948,23.091,16.04,7927
2.9594,-5.7307,14.714,7.1687,7928
8.9668,2.8673,15.632,14.341,7929
3.5753,-5.9168,-1.9657,7.0735,7930
3.0608,-2.8687,-2.3598,3.1838,7931
-6.1674,-10.696,-6.8944,-5.1547,7932
-4.1215,-9.7848,-0.92672,1.2999,7933
-15.102,-15.27,-9.6427,-5.629,7934
-15.979,-16.103,-12.22,-6.2565,7935
-12.228,-10.723,-11.749,-5.0422,7936
-16.328,-16.125,-14.682,-9.7101,7937
-3.6993,-6.7817,-6.0772,0.75775,7938
3.1021,-6.8943,-1.1099,7.2858,7939
9.9294,5.1698,12.166,18.163,7940
6.9903,-7.7668,18.499,24.958,7941
25.308,4.8542,46.193,48.752,7942
26.121,-0.55833,50.226,56.089,7943
34.957,12.401,57.631,63.02,7944
18.885,0.40945,36.552,42.66,7945
18.662,8.1474,36.016,47.299,7946
14.52,2.6685,26.962,38.545,7947
20.171,8.2513,29.6,36.218,7948
14.116,-0.12461,24.994,25.499,7949
16.895,7.3527,19.117,15.373,7950
17.542,15.902,15.595,7.7159,7951
21.771,17.263,22.259,13.936,7952
17.18,16.623,26.108,19.478,7953
3.3602,3.4586,21.401,14.75,7954
17.044,17.709,32.66,30.45,7955
13.592,3.9466,28.092,29.317,7956
